"label_wn_quote","is_delivery_at_holiday","is_created_at_holiday","duration","gender","area_cleaning","day_of_week_delivery","day_of_week_created","total_cost","all_offers","corporate_offers","individual_offers","offers_busy","district","past_day_all_orders","past_day_wq_1h","past_day_wq_2h","past_day_wq_3h","cost_to_area","cost_times_area","duration_to_area","duration_times_area","indiv_offers_to_all_offers","corp_offers_to_all_offers","busy_offers_to_all_offers"
1,0,1,4,"2",4,"6","4",-10000,75,6,69,0,"5",72,58,60,60,NA,NA,1,16,0.92,0.08,0
0,0,0,5,"1",6,"2","0",240000,88,8,80,0,"1",32,32,32,32,40000,1440000,0.833333333333333,30,0.909090909090909,0.0909090909090909,0
1,0,0,1,"0",-1,"6","5",140000,55,7,48,0,"2",48,44,45,45,NA,NA,NA,NA,0.872727272727273,0.127272727272727,0
1,1,0,5,"0",-1,"5","6",100000,92,4,88,0,"7",3,3,3,3,NA,NA,NA,NA,0.956521739130435,0.0434782608695652,0
1,0,1,1,"2",2,"0","5",105000,165,12,153,0,"7",27,20,25,26,52500,210000,0.5,2,0.927272727272727,0.0727272727272727,0
1,1,1,3,"1",4,"6","5",-10000,95,10,85,8,"6",32,18,26,28,NA,NA,0.75,12,0.894736842105263,0.105263157894737,0.0842105263157895
1,1,0,1,"0",-1,"4","3",100000,106,9,97,0,"8",63,39,47,50,NA,NA,NA,NA,0.915094339622642,0.0849056603773585,0
1,0,0,2,"0",-1,"2","1",90000,101,5,96,0,"2",49,33,37,38,NA,NA,NA,NA,0.95049504950495,0.0495049504950495,0
1,0,1,1,"0",-1,"6","5",80000,99,5,94,0,"14",28,11,15,15,NA,NA,NA,NA,0.94949494949495,0.0505050505050505,0
1,0,0,1,"0",-1,"2","1",20000,61,8,53,0,"14",52,40,44,47,NA,NA,NA,NA,0.868852459016393,0.131147540983607,0
1,1,0,2,"2",2,"4","4",220000,62,6,56,0,"8",121,82,97,102,110000,440000,1,4,0.903225806451613,0.0967741935483871,0
1,0,0,1,"2",4,"4","3",-10000,160,11,149,0,"2",46,41,42,44,NA,NA,0.25,4,0.93125,0.06875,0
1,0,0,1,"1",2,"3","1",160000,144,4,140,1,"4",94,47,55,57,80000,320000,0.5,2,0.972222222222222,0.0277777777777778,0.00694444444444444
1,0,0,1,"0",-1,"0","6",100000,88,2,86,0,"9",10,9,10,10,NA,NA,NA,NA,0.977272727272727,0.0227272727272727,0
1,0,0,1,"0",-1,"4","3",105000,83,8,75,0,"4",88,49,65,70,NA,NA,NA,NA,0.903614457831325,0.0963855421686747,0
1,0,0,1,"0",-1,"4","3",100000,73,10,63,0,"3",60,33,48,51,NA,NA,NA,NA,0.863013698630137,0.136986301369863,0
1,1,1,1,"0",-1,"5","4",-10000,68,9,59,0,"4",33,25,27,28,NA,NA,NA,NA,0.867647058823529,0.132352941176471,0
1,0,0,1,"2",3,"1","0",190000,68,7,61,0,"8",29,26,26,29,63333.3333333333,570000,0.333333333333333,3,0.897058823529412,0.102941176470588,0
1,0,0,3,"1",2,"4","3",130000,84,6,78,0,"5",82,64,72,74,65000,260000,1.5,6,0.928571428571429,0.0714285714285714,0
1,0,0,5,"1",3,"1","0",162000,161,12,149,0,"17",66,51,60,60,54000,486000,1.66666666666667,15,0.925465838509317,0.0745341614906832,0
1,0,0,1,"2",4,"2","0",128000,143,4,139,4,"8",85,36,45,55,32000,512000,0.25,4,0.972027972027972,0.027972027972028,0.027972027972028
1,1,0,1,"1",2,"5","0",-10000,144,4,140,0,"18",90,32,40,52,NA,NA,0.5,2,0.972222222222222,0.0277777777777778,0
0,0,0,3,"1",4,"2","1",-10000,163,13,150,0,"13",46,28,36,41,NA,NA,0.75,12,0.920245398773006,0.0797546012269939,0
1,0,0,2,"2",3,"3","1",-10000,159,10,149,0,"4",24,11,17,18,NA,NA,0.666666666666667,6,0.937106918238994,0.0628930817610063,0
1,0,0,2,"2",1,"3","1",-10000,145,5,140,18,"16",90,47,58,62,NA,NA,2,2,0.96551724137931,0.0344827586206897,0.124137931034483
0,0,1,5,"1",4,"2","1",-10000,79,7,72,0,"2",31,27,29,30,NA,NA,1.25,20,0.911392405063291,0.0886075949367089,0
0,0,0,1,"0",-1,"4","0",-10000,57,7,50,0,"4",53,40,41,42,NA,NA,NA,NA,0.87719298245614,0.12280701754386,0
1,0,0,2,"2",6,"2","1",105000,163,11,152,0,"5",52,33,42,45,17500,630000,0.333333333333333,12,0.932515337423313,0.0674846625766871,0
1,0,0,5,"1",4,"2","6",200000,77,6,71,0,"8",79,62,68,69,50000,800000,1.25,20,0.922077922077922,0.0779220779220779,0
1,0,0,4,"1",4,"4","2",165000,83,7,76,0,"7",16,11,15,16,41250,660000,1,16,0.91566265060241,0.0843373493975904,0
1,0,0,1,"1",2,"4","3",100000,141,5,136,0,"7",16,16,16,16,50000,200000,0.5,2,0.964539007092199,0.0354609929078014,0
1,0,0,2,"1",2,"3","2",135000,82,6,76,0,"5",62,45,53,54,67500,270000,1,4,0.926829268292683,0.0731707317073171,0
1,1,0,5,"2",4,"4","1",375000,78,7,71,0,"3",182,95,131,147,93750,1500000,1.25,20,0.91025641025641,0.0897435897435897,0
1,1,0,5,"2",3,"4","2",190000,79,6,73,0,"15",98,75,84,85,63333.3333333333,570000,1.66666666666667,15,0.924050632911392,0.0759493670886076,0
1,0,0,4,"2",1,"4","3",160000,40,7,33,0,"2",34,30,30,30,160000,160000,4,4,0.825,0.175,0
1,0,0,5,"2",4,"4","3",-10000,93,10,83,0,"17",61,30,37,45,NA,NA,1.25,20,0.89247311827957,0.10752688172043,0
1,0,0,1,"2",4,"1","0",110000,160,11,149,0,"6",45,33,39,43,27500,440000,0.25,4,0.93125,0.06875,0
1,0,0,5,"1",4,"6","6",120000,51,3,48,0,"4",66,47,52,54,30000,480000,1.25,20,0.941176470588235,0.0588235294117647,0
1,0,0,3,"1",4,"0","6",162000,78,6,72,0,"5",94,84,89,89,40500,648000,0.75,12,0.923076923076923,0.0769230769230769,0
1,0,0,7,"2",2,"2","0",200000,141,6,135,0,"5",25,16,20,22,1e+05,400000,3.5,14,0.957446808510638,0.0425531914893617,0
1,0,0,1,"2",3,"4","3",150000,68,7,61,0,"7",52,47,48,49,50000,450000,0.333333333333333,3,0.897058823529412,0.102941176470588,0
1,0,0,1,"0",-1,"6","6",115000,23,5,18,0,"10",28,26,26,26,NA,NA,NA,NA,0.782608695652174,0.217391304347826,0
1,0,0,1,"2",2,"4","3",130000,160,11,149,0,"17",49,40,44,46,65000,260000,0.5,2,0.93125,0.06875,0
1,0,0,2,"2",4,"4","0",135000,27,4,23,0,"6",32,28,28,29,33750,540000,0.5,8,0.851851851851852,0.148148148148148,0
1,1,0,3,"1",3,"4","2",-10000,81,7,74,0,"12",125,81,108,114,NA,NA,1,9,0.91358024691358,0.0864197530864197,0
1,0,0,5,"1",2,"4","0",220000,83,7,76,0,"9",65,58,58,58,110000,440000,2.5,10,0.91566265060241,0.0843373493975904,0
1,0,0,2,"0",-1,"4","3",20000,98,4,94,0,"6",88,20,43,54,NA,NA,NA,NA,0.959183673469388,0.0408163265306122,0
0,0,0,2,"1",2,"1","5",-10000,153,6,147,0,"21",17,3,6,9,NA,NA,1,4,0.96078431372549,0.0392156862745098,0
1,0,0,2,"2",3,"1","0",104000,143,6,137,36,"3",6,5,5,5,34666.6666666667,312000,0.666666666666667,6,0.958041958041958,0.041958041958042,0.251748251748252
1,1,0,1,"2",3,"5","4",-10000,141,5,136,0,"7",33,28,29,29,NA,NA,0.333333333333333,3,0.964539007092199,0.0354609929078014,0
1,0,0,2,"1",2,"6","5",-10000,52,3,49,0,"5",35,27,30,30,NA,NA,1,4,0.942307692307692,0.0576923076923077,0
1,0,0,5,"0",-1,"2","1",95000,100,4,96,0,"2",46,25,32,38,NA,NA,NA,NA,0.96,0.04,0
1,1,0,2,"2",2,"5","3",-10000,79,6,73,0,"21",115,79,97,99,NA,NA,1,4,0.924050632911392,0.0759493670886076,0
1,0,0,2,"0",-1,"4","3",-10000,98,4,94,0,"14",92,36,59,72,NA,NA,NA,NA,0.959183673469388,0.0408163265306122,0
1,0,0,5,"1",4,"4","3",180000,43,7,36,0,"1",33,31,31,32,45000,720000,1.25,20,0.837209302325581,0.162790697674419,0
1,0,1,5,"1",7,"5","4",-10000,79,7,72,0,"1",27,25,26,26,NA,NA,0.714285714285714,35,0.911392405063291,0.0886075949367089,0
1,1,0,4,"2",5,"5","2",130000,143,4,139,0,"17",68,26,38,47,26000,650000,0.8,20,0.972027972027972,0.027972027972028,0
1,1,0,6,"2",4,"5","0",125000,145,5,140,0,"6",88,33,42,52,31250,500000,1.5,24,0.96551724137931,0.0344827586206897,0
1,0,0,1,"2",1,"3","2",105000,161,11,150,0,"5",47,32,38,38,105000,105000,1,1,0.93167701863354,0.0683229813664596,0
1,0,0,3,"2",4,"6","4",135000,91,10,81,0,"5",64,34,52,53,33750,540000,0.75,12,0.89010989010989,0.10989010989011,0
1,0,0,1,"2",2,"0","6",115000,83,7,76,0,"3",62,55,60,60,57500,230000,0.5,2,0.91566265060241,0.0843373493975904,0
1,0,1,1,"0",-1,"6","5",80000,99,5,94,0,"14",28,11,15,15,NA,NA,NA,NA,0.94949494949495,0.0505050505050505,0
1,0,0,1,"0",-1,"2","1",100000,105,8,97,0,"6",45,28,34,35,NA,NA,NA,NA,0.923809523809524,0.0761904761904762,0
0,0,0,1,"1",5,"1","0",-10000,163,11,152,0,"5",38,17,28,30,NA,NA,0.2,5,0.932515337423313,0.0674846625766871,0
1,0,0,5,"1",6,"1","3",-10000,37,6,31,0,"2",50,43,43,43,NA,NA,0.833333333333333,30,0.837837837837838,0.162162162162162,0
0,1,0,1,"0",-1,"5","3",125000,53,6,47,0,"7",50,42,46,46,NA,NA,NA,NA,0.886792452830189,0.113207547169811,0
1,0,0,6,"2",4,"2","1",100000,129,5,124,0,"17",30,19,22,23,25000,400000,1.5,24,0.961240310077519,0.0387596899224806,0
1,0,0,3,"1",3,"2","2",200000,86,8,78,0,"1",44,42,42,43,66666.6666666667,600000,1,9,0.906976744186046,0.0930232558139535,0
1,0,0,3,"2",1,"1","0",100000,148,7,141,0,"5",60,33,40,46,1e+05,100000,3,3,0.952702702702703,0.0472972972972973,0
1,1,0,1,"2",3,"0","5",100000,142,4,138,54,"2",46,23,28,29,33333.3333333333,300000,0.333333333333333,3,0.971830985915493,0.028169014084507,0.380281690140845
1,0,0,5,"2",2,"2","0",80000,148,6,142,16,"4",37,21,28,31,40000,160000,2.5,10,0.959459459459459,0.0405405405405405,0.108108108108108
1,1,0,1,"1",2,"5","4",115000,45,7,38,0,"7",36,34,34,34,57500,230000,0.5,2,0.844444444444444,0.155555555555556,0
1,0,0,2,"2",2,"2","0",110000,148,7,141,8,"5",54,30,38,44,55000,220000,1,4,0.952702702702703,0.0472972972972973,0.0540540540540541
1,0,0,4,"2",5,"3","2",160000,83,6,77,0,"2",79,59,68,71,32000,800000,0.8,20,0.927710843373494,0.072289156626506,0
1,1,0,1,"2",4,"5","3",180000,87,6,81,0,"21",67,58,60,61,45000,720000,0.25,4,0.931034482758621,0.0689655172413793,0
0,1,1,1,"2",4,"5","4",200000,86,8,78,0,"4",37,31,35,35,50000,800000,0.25,4,0.906976744186046,0.0930232558139535,0
1,1,0,3,"1",4,"5","2",140000,95,11,84,0,"1",68,40,53,57,35000,560000,0.75,12,0.884210526315789,0.115789473684211,0
1,0,1,5,"1",6,"6","2",220000,84,7,77,6,"1",28,25,26,26,36666.6666666667,1320000,0.833333333333333,30,0.916666666666667,0.0833333333333333,0.0714285714285714
1,1,1,3,"1",2,"5","4",150000,38,6,32,0,"10",38,34,36,36,75000,300000,1.5,6,0.842105263157895,0.157894736842105,0
1,0,0,1,"2",4,"2","1",157000,64,6,58,0,"3",56,44,49,50,39250,628000,0.25,4,0.90625,0.09375,0
1,0,0,5,"1",6,"3","1",200000,79,7,72,0,"12",187,94,133,153,33333.3333333333,1200000,0.833333333333333,30,0.911392405063291,0.0886075949367089,0
1,0,1,3,"1",3,"6","4",150000,79,6,73,0,"5",45,31,37,39,50000,450000,1,9,0.924050632911392,0.0759493670886076,0
1,1,0,3,"1",2,"5","4",-10000,154,5,149,0,"10",56,20,29,33,NA,NA,1.5,6,0.967532467532468,0.0324675324675325,0
1,1,0,1,"0",-1,"4","3",100000,106,9,97,0,"8",63,39,47,50,NA,NA,NA,NA,0.915094339622642,0.0849056603773585,0
1,0,0,1,"2",4,"3","2",115000,35,7,28,0,"11",31,28,31,31,28750,460000,0.25,4,0.8,0.2,0
1,0,0,1,"1",4,"4","2",160000,74,8,66,0,"3",47,46,46,47,40000,640000,0.25,4,0.891891891891892,0.108108108108108,0
1,0,0,2,"1",3,"3","2",120000,38,6,32,0,"5",38,30,31,33,40000,360000,0.666666666666667,6,0.842105263157895,0.157894736842105,0
1,0,1,3,"2",2,"1","5",-10000,88,8,80,0,"2",49,38,38,41,NA,NA,1.5,6,0.909090909090909,0.0909090909090909,0
1,1,0,5,"2",5,"5","6",189000,78,7,71,0,"4",89,80,85,85,37800,945000,1,25,0.91025641025641,0.0897435897435897,0
1,1,0,4,"2",5,"5","2",130000,143,4,139,0,"17",68,26,38,47,26000,650000,0.8,20,0.972027972027972,0.027972027972028,0
1,0,0,1,"0",-1,"0","6",80000,91,4,87,0,"7",20,17,18,18,NA,NA,NA,NA,0.956043956043956,0.043956043956044,0
1,0,0,3,"0",-1,"4","3",140000,83,8,75,0,"2",66,31,41,46,NA,NA,NA,NA,0.903614457831325,0.0963855421686747,0
1,0,0,1,"1",4,"0","6",150000,67,8,59,0,"out_of_range",24,20,21,22,37500,600000,0.25,4,0.880597014925373,0.119402985074627,0
1,0,0,5,"1",3,"1","0",200000,19,4,15,0,"11",56,41,46,49,66666.6666666667,600000,1.66666666666667,15,0.789473684210526,0.210526315789474,0
1,0,0,1,"2",2,"2","1",120000,144,4,140,27,"13",103,45,54,63,60000,240000,0.5,2,0.972222222222222,0.0277777777777778,0.1875
1,0,0,5,"2",7,"6","5",250000,22,2,20,0,"1",36,27,30,30,35714.2857142857,1750000,0.714285714285714,35,0.909090909090909,0.0909090909090909,0
1,0,0,3,"2",3,"2","1",20000,137,6,131,0,"10",48,32,37,38,6666.66666666667,60000,1,9,0.956204379562044,0.0437956204379562,0
1,0,0,1,"2",4,"1","0",110000,160,11,149,0,"6",45,33,39,43,27500,440000,0.25,4,0.93125,0.06875,0
1,1,0,1,"0",-1,"5","3",-10000,54,7,47,0,"2",135,95,114,117,NA,NA,NA,NA,0.87037037037037,0.12962962962963,0
1,1,0,1,"0",-1,"5","2",-10000,56,6,50,1,"1",52,49,50,51,NA,NA,NA,NA,0.892857142857143,0.107142857142857,0.0178571428571429
1,0,0,2,"1",4,"6","4",-10000,148,7,141,8,"17",40,15,24,31,NA,NA,0.5,8,0.952702702702703,0.0472972972972973,0.0540540540540541
1,0,1,2,"1",5,"6","4",-10000,71,2,69,0,"out_of_range",51,29,34,37,NA,NA,0.4,10,0.971830985915493,0.028169014084507,0
1,1,0,5,"2",5,"3","2",175000,82,8,74,0,"3",42,37,38,39,35000,875000,1,25,0.902439024390244,0.0975609756097561,0
1,0,0,1,"1",5,"4","3",110000,159,11,148,0,"2",55,36,46,48,22000,550000,0.2,5,0.930817610062893,0.0691823899371069,0
1,0,0,1,"0",-1,"2","0",145000,51,6,45,0,"6",42,41,41,41,NA,NA,NA,NA,0.882352941176471,0.117647058823529,0
1,0,0,1,"2",1,"3","2",0,160,12,148,0,"10",44,38,41,43,0,0,1,1,0.925,0.075,0
0,0,0,5,"1",3,"1","0",-10000,76,5,71,0,"7",155,133,140,141,NA,NA,1.66666666666667,15,0.934210526315789,0.0657894736842105,0
1,0,0,1,"0",-1,"1","0",105000,105,10,95,0,"14",57,28,32,39,NA,NA,NA,NA,0.904761904761905,0.0952380952380952,0
1,0,1,2,"0",-1,"6","5",20000,99,5,94,0,"1",33,17,22,23,NA,NA,NA,NA,0.94949494949495,0.0505050505050505,0
1,1,1,3,"1",3,"4","3",157000,79,6,73,0,"21",109,80,95,96,52333.3333333333,471000,1,9,0.924050632911392,0.0759493670886076,0
1,0,0,1,"1",1,"1","0",-10000,33,6,27,0,"6",52,37,42,44,NA,NA,1,1,0.818181818181818,0.181818181818182,0
1,0,1,4,"1",2,"2","4",-10000,78,6,72,0,"5",74,58,60,60,NA,NA,2,8,0.923076923076923,0.0769230769230769,0
1,0,0,1,"0",-1,"3","3",105000,82,9,73,0,"6",62,33,43,51,NA,NA,NA,NA,0.890243902439024,0.109756097560976,0
0,1,0,2,"2",1,"5","4",125000,82,8,74,0,"4",127,88,103,106,125000,125000,2,2,0.902439024390244,0.0975609756097561,0
1,0,0,3,"2",1,"1","0",100000,148,7,141,0,"5",60,33,40,46,1e+05,100000,3,3,0.952702702702703,0.0472972972972973,0
1,0,0,3,"0",-1,"3","1",0,98,5,93,0,"3",54,30,35,38,NA,NA,NA,NA,0.948979591836735,0.0510204081632653,0
1,0,0,1,"2",4,"0","6",-10000,144,5,139,0,"22",44,16,21,22,NA,NA,0.25,4,0.965277777777778,0.0347222222222222,0
0,0,0,3,"0",-1,"0","6",-10000,101,3,98,1,"7",25,7,14,15,NA,NA,NA,NA,0.97029702970297,0.0297029702970297,0.0099009900990099
1,0,0,1,"0",-1,"3","2",125000,52,7,45,0,"2",140,109,119,120,NA,NA,NA,NA,0.865384615384615,0.134615384615385,0
1,0,0,1,"2",3,"3","2",110000,94,9,85,0,"5",49,23,32,39,36666.6666666667,330000,0.333333333333333,3,0.904255319148936,0.0957446808510638,0
1,0,0,1,"0",-1,"3","1",115000,45,7,38,0,"7",55,40,46,49,NA,NA,NA,NA,0.844444444444444,0.155555555555556,0
0,0,0,1,"2",1,"3","2",0,148,7,141,0,"8",63,30,40,43,0,0,1,1,0.952702702702703,0.0472972972972973,0
1,0,0,3,"2",4,"4","3",200000,74,8,66,0,"3",56,51,51,53,50000,800000,0.75,12,0.891891891891892,0.108108108108108,0
1,0,1,3,"1",5,"0","5",120000,88,9,79,0,"22",39,35,36,37,24000,600000,0.6,15,0.897727272727273,0.102272727272727,0
1,0,1,2,"1",3,"6","5",135000,39,8,31,0,"2",27,22,24,24,45000,405000,0.666666666666667,6,0.794871794871795,0.205128205128205,0
1,0,0,1,"1",1,"1","0",115000,40,6,34,0,"9",44,37,40,40,115000,115000,1,1,0.85,0.15,0
1,0,0,1,"2",4,"1","0",110000,160,11,149,0,"6",45,33,39,43,27500,440000,0.25,4,0.93125,0.06875,0
1,0,0,1,"2",1,"6","5",115000,87,10,77,0,"14",40,30,32,34,115000,115000,1,1,0.885057471264368,0.114942528735632,0
1,0,0,1,"1",8,"3","2",-10000,83,6,77,0,"5",58,43,53,53,NA,NA,0.125,8,0.927710843373494,0.072289156626506,0
1,0,1,2,"0",-1,"6","5",20000,99,5,94,0,"1",33,17,22,23,NA,NA,NA,NA,0.94949494949495,0.0505050505050505,0
0,1,0,5,"1",6,"4","1",180000,92,10,82,0,"3",40,29,33,35,30000,1080000,0.833333333333333,30,0.891304347826087,0.108695652173913,0
0,1,1,5,"1",4,"5","5",-10000,57,5,52,0,"5",67,57,59,59,NA,NA,1.25,20,0.912280701754386,0.087719298245614,0
1,1,0,1,"0",-1,"5","3",-10000,100,3,97,0,"10",53,21,29,33,NA,NA,NA,NA,0.97,0.03,0
1,0,0,1,"1",1,"1","0",125000,150,7,143,0,"8",51,23,34,38,125000,125000,1,1,0.953333333333333,0.0466666666666667,0
1,0,1,1,"2",6,"6","5",160000,64,6,58,0,"2",25,20,21,22,26666.6666666667,960000,0.166666666666667,6,0.90625,0.09375,0
1,0,0,1,"1",2,"4","3",100000,141,5,136,0,"7",16,16,16,16,50000,200000,0.5,2,0.964539007092199,0.0354609929078014,0
0,0,0,2,"1",3,"4","2",-10000,141,5,136,0,"7",35,18,25,25,NA,NA,0.666666666666667,6,0.964539007092199,0.0354609929078014,0
0,1,0,1,"0",-1,"5","0",-10000,100,3,97,0,"2",37,15,21,27,NA,NA,NA,NA,0.97,0.03,0
1,0,0,1,"0",-1,"2","1",125000,54,6,48,1,"8",135,108,123,125,NA,NA,NA,NA,0.888888888888889,0.111111111111111,0.0185185185185185
1,0,0,2,"2",3,"1","0",104000,143,6,137,36,"3",6,5,5,5,34666.6666666667,312000,0.666666666666667,6,0.958041958041958,0.041958041958042,0.251748251748252
1,0,0,1,"2",3,"1","0",100000,65,6,59,0,"8",29,28,28,28,33333.3333333333,300000,0.333333333333333,3,0.907692307692308,0.0923076923076923,0
1,1,0,1,"2",3,"0","5",100000,142,4,138,54,"2",46,23,28,29,33333.3333333333,300000,0.333333333333333,3,0.971830985915493,0.028169014084507,0.380281690140845
1,1,0,1,"1",1,"4","3",20000,95,10,85,0,"11",55,25,32,40,20000,20000,1,1,0.894736842105263,0.105263157894737,0
1,0,0,2,"1",3,"2","6",150000,80,7,73,0,"4",21,20,20,20,50000,450000,0.666666666666667,6,0.9125,0.0875,0
1,0,0,1,"2",2,"2","1",105000,146,11,135,0,"12",50,44,47,49,52500,210000,0.5,2,0.924657534246575,0.0753424657534247,0
1,0,1,1,"1",1,"6","5",-10000,133,6,127,1,"7",24,8,14,17,NA,NA,1,1,0.954887218045113,0.0451127819548872,0.0075187969924812
1,0,0,2,"2",2,"2","1",30000,93,10,83,0,"2",64,42,52,52,15000,60000,1,4,0.89247311827957,0.10752688172043,0
1,0,0,1,"2",2,"4","6",160000,66,6,60,0,"3",20,20,20,20,80000,320000,0.5,2,0.909090909090909,0.0909090909090909,0
1,0,0,5,"1",6,"4","2",180000,94,9,85,0,"1",63,46,55,58,30000,1080000,0.833333333333333,30,0.904255319148936,0.0957446808510638,0
1,1,1,2,"2",5,"3","2",80000,149,7,142,0,"3",45,24,35,38,16000,400000,0.4,10,0.953020134228188,0.0469798657718121,0
1,0,0,1,"2",1,"0","6",115000,104,3,101,0,"22",41,15,19,20,115000,115000,1,1,0.971153846153846,0.0288461538461538,0
1,0,0,2,"2",1,"3","1",-10000,145,5,140,18,"16",90,47,58,62,NA,NA,2,2,0.96551724137931,0.0344827586206897,0.124137931034483
1,0,0,1,"2",1,"3","2",0,148,7,141,0,"8",63,30,40,43,0,0,1,1,0.952702702702703,0.0472972972972973,0
1,0,0,1,"0",-1,"1","0",125000,52,6,46,0,"5",61,52,56,57,NA,NA,NA,NA,0.884615384615385,0.115384615384615,0
1,0,0,1,"2",2,"1","0",120000,39,7,32,8,"2",40,35,36,39,60000,240000,0.5,2,0.82051282051282,0.179487179487179,0.205128205128205
1,0,0,2,"1",4,"2","6",123000,95,8,87,0,"2",51,34,42,46,30750,492000,0.5,8,0.91578947368421,0.0842105263157895,0
1,0,0,1,"2",4,"3","2",115000,18,3,15,0,"1",41,40,40,40,28750,460000,0.25,4,0.833333333333333,0.166666666666667,0
1,0,0,3,"2",4,"0","3",-10000,76,7,69,2,"11",129,50,101,105,NA,NA,0.75,12,0.907894736842105,0.0921052631578947,0.0263157894736842
1,0,0,6,"2",4,"2","1",100000,129,5,124,0,"17",30,19,22,23,25000,400000,1.5,24,0.961240310077519,0.0387596899224806,0
1,0,0,3,"1",6,"2","1",20000,78,6,72,0,"1",169,143,154,156,3333.33333333333,120000,0.5,18,0.923076923076923,0.0769230769230769,0
1,0,0,1,"0",-1,"4","3",-10000,106,7,99,1,"1",63,33,42,51,NA,NA,NA,NA,0.933962264150943,0.0660377358490566,0.00943396226415094
1,0,0,1,"1",2,"3","1",120000,86,7,79,0,"6",22,12,14,15,60000,240000,0.5,2,0.918604651162791,0.0813953488372093,0
1,0,0,3,"2",1,"1","0",100000,148,7,141,0,"5",60,33,40,46,1e+05,100000,3,3,0.952702702702703,0.0472972972972973,0
1,0,0,1,"2",3,"3","1",-10000,82,9,73,0,"7",33,20,27,30,NA,NA,0.333333333333333,3,0.890243902439024,0.109756097560976,0
0,1,0,5,"2",3,"4","6",-10000,77,6,71,0,"1",131,88,117,122,NA,NA,1.66666666666667,15,0.922077922077922,0.0779220779220779,0
1,0,0,1,"2",1,"3","2",0,148,7,141,0,"8",64,33,43,46,0,0,1,1,0.952702702702703,0.0472972972972973,0
1,0,0,1,"1",2,"3","2",-10000,152,7,145,0,"4",59,25,36,40,NA,NA,0.5,2,0.953947368421053,0.0460526315789474,0
1,0,0,7,"1",5,"3","6",20000,77,6,71,0,"4",107,99,101,101,4000,100000,1.4,35,0.922077922077922,0.0779220779220779,0
1,1,0,5,"2",5,"5","6",189000,78,7,71,0,"4",89,80,85,85,37800,945000,1,25,0.91025641025641,0.0897435897435897,0
1,0,0,1,"1",2,"1","0",-10000,91,11,80,0,"6",45,41,43,44,NA,NA,0.5,2,0.879120879120879,0.120879120879121,0
1,1,0,2,"0",-1,"5","4",0,98,5,93,0,"13",39,20,27,33,NA,NA,NA,NA,0.948979591836735,0.0510204081632653,0
0,0,0,6,"2",3,"3","2",160000,73,8,65,0,"3",47,44,44,44,53333.3333333333,480000,2,18,0.89041095890411,0.10958904109589,0
1,0,0,1,"2",1,"4","0",160000,89,7,82,0,"5",35,32,32,33,160000,160000,1,1,0.921348314606742,0.0786516853932584,0
1,0,0,2,"0",-1,"3","3",130000,46,6,40,0,"10",49,39,44,46,NA,NA,NA,NA,0.869565217391304,0.130434782608696,0
1,0,1,2,"1",3,"6","5",135000,39,8,31,0,"2",27,22,24,24,45000,405000,0.666666666666667,6,0.794871794871795,0.205128205128205,0
1,1,0,5,"2",4,"5","0",265000,86,6,80,0,"22",104,89,100,100,66250,1060000,1.25,20,0.930232558139535,0.0697674418604651,0
0,0,0,3,"2",7,"6","5",-10000,39,4,35,0,"3",24,20,20,20,NA,NA,0.428571428571429,21,0.897435897435897,0.102564102564103,0
1,0,0,1,"0",-1,"2","1",-10000,80,9,71,0,"5",51,32,40,40,NA,NA,NA,NA,0.8875,0.1125,0
1,0,0,3,"0",-1,"4","3",140000,83,8,75,0,"2",66,31,41,46,NA,NA,NA,NA,0.903614457831325,0.0963855421686747,0
1,0,0,3,"2",6,"2","0",-10000,48,3,45,0,"11",137,34,54,69,NA,NA,0.5,18,0.9375,0.0625,0
1,0,0,1,"2",4,"0","6",120000,80,6,74,0,"21",78,59,66,67,30000,480000,0.25,4,0.925,0.075,0
1,0,0,1,"0",-1,"3","3",105000,82,9,73,0,"6",62,33,43,51,NA,NA,NA,NA,0.890243902439024,0.109756097560976,0
1,0,0,1,"2",3,"2","6",80000,135,6,129,0,"3",38,20,23,26,26666.6666666667,240000,0.333333333333333,3,0.955555555555556,0.0444444444444444,0
1,0,0,1,"0",-1,"3","3",105000,82,9,73,0,"6",62,33,43,51,NA,NA,NA,NA,0.890243902439024,0.109756097560976,0
0,0,0,5,"1",1,"2","3",-10000,139,5,134,0,"7",23,14,19,20,NA,NA,5,5,0.964028776978417,0.0359712230215827,0
1,1,1,2,"0",-1,"5","4",185000,82,9,73,0,"7",49,25,35,37,NA,NA,NA,NA,0.890243902439024,0.109756097560976,0
1,0,0,2,"0",-1,"3","6",85000,89,3,86,1,"5",29,16,18,21,NA,NA,NA,NA,0.966292134831461,0.0337078651685393,0.0112359550561798
1,0,1,2,"1",5,"0","5",180000,81,8,73,0,"4",26,22,24,24,36000,900000,0.4,10,0.901234567901235,0.0987654320987654,0
1,0,0,1,"0",-1,"3","3",105000,82,9,73,0,"6",62,33,43,51,NA,NA,NA,NA,0.890243902439024,0.109756097560976,0
1,0,0,2,"2",1,"3","1",-10000,145,5,140,18,"16",90,47,58,62,NA,NA,2,2,0.96551724137931,0.0344827586206897,0.124137931034483
0,0,0,5,"1",3,"1","6",-10000,97,10,87,1,"2",37,24,32,33,NA,NA,1.66666666666667,15,0.896907216494845,0.103092783505155,0.0103092783505155
